sex,age,priors_count,days_b_screening_arrest,score_text,c_charge_degree,race_0,race_1,race_2,race_3,race_4,race_5,class
1,51,8,-103.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,24,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,29,2,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,29,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,35,0,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,21,0,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,25,3,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,37,22,-1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,27,13,-59.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,26,5,-1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,31,1,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,24,0,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,38,1,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,44,1,-6.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,50,11,-210.0,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0
1,25,9,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,55,1,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,42,2,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,48,4,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1
1,28,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1
1,27,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,22,2,-51.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,44,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,51,1,-8.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,40,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,21,1,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,21,2,111.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,65,2,-18.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,35,1,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0
1,35,1,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,46,3,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,43,8,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,59,5,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,34,16,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,31,6,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,20,1,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,29,10,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,38,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,33,2,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,30,5,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,56,1,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,22,0,-2.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0
1,26,4,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,27,2,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,26,3,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,21,1,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,34,0,-2.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,19,1,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,35,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,21,0,-1.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,40,4,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,27,10,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,22,0,-2.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,26,2,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,51,1,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,49,25,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,35,1,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,30,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,23,4,-11.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,29,9,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,22,3,-443.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,44,9,73.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,24,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,43,5,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,38,4,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,33,28,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,32,1,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,33,2,-1.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0
1,21,0,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,51,3,-18.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,56,17,41.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,20,0,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,27,8,53.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,49,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,29,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,27,4,-262.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,37,2,-13.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,46,7,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,34,2,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,42,15,121.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,36,14,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,45,16,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,20,0,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,55,4,-1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,38,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,54,6,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,21,1,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,33,0,-1.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0
1,69,6,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,25,1,-10.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,51,4,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,48,10,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,26,3,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,26,0,-1.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0
1,30,1,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,20,4,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,33,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,31,0,-2.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,40,1,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,55,2,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,20,1,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,31,8,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,22,1,-1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,63,1,-219.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,27,8,-1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,29,3,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,20,6,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,41,1,-26.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,64,8,-290.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,24,2,-1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,36,19,544.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,32,1,-41.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,24,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,28,3,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,44,0,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,21,2,-1.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,29,2,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,31,2,-1.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,26,0,-1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,30,2,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,33,0,-1.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,34,1,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,26,7,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,33,4,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1
1,44,8,-1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,31,1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,28,12,-1.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,38,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,28,5,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,24,11,-32.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,27,2,-10.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,38,3,-21.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,19,1,-12.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,22,1,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,31,1,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,61,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,27,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,68,1,-27.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,50,2,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,25,3,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,20,1,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,24,2,-25.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,63,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,51,8,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,50,2,-2.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,23,3,-65.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,33,3,-16.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,35,0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,23,2,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,39,2,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,2,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,55,1,-45.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,31,5,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,31,0,-1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0
1,54,4,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,53,1,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,25,3,7.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,50,2,-43.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,68,7,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,77,1,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,53,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0
1,25,5,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,27,0,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,33,8,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,44,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0
1,26,9,-84.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,32,7,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,40,0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,40,1,-73.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,30,9,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,39,4,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,30,1,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,39,0,-1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,26,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,1,-101.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,29,1,-40.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,45,13,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,39,6,-1.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,22,1,-54.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,29,14,0.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,39,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,49,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,52,2,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,25,1,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,42,2,-41.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,22,1,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,26,3,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,57,1,-15.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0
1,55,27,-1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,30,5,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,22,12,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,28,3,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,20,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,19,0,-1.0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,1
1,42,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,48,1,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,29,3,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,65,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,51,1,-18.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,36,22,-1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,38,7,-31.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,22,1,-1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0
1,29,2,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,39,1,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,37,2,-1.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0
1,36,2,-17.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,53,18,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,52,23,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,29,0,-1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0
1,31,10,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,25,7,-1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,37,4,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,53,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,23,0,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,27,0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,40,2,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,36,4,-33.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,22,3,-1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,63,0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,50,4,-1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0
1,49,1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,46,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,44,1,-1.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0
1,42,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,27,4,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,30,0,-2.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,30,3,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,45,1,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,2,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,32,3,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,47,5,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,32,6,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,73,6,-12.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,1,0.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,32,11,-1.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,29,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,35,4,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,43,0,-2.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,21,1,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,27,7,13.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,21,0,-1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,26,12,-1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,57,6,-23.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,30,5,0.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,30,3,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,20,2,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,30,2,-188.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,25,0,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,26,0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,29,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,23,1,-2.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,51,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,38,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,38,9,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,22,2,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,56,24,22.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,39,1,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,20,0,-1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,20,1,-32.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,31,0,-5.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,28,1,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,24,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,34,3,-6.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0
1,50,3,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,46,1,51.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,22,4,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,30,5,-1.0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,1
1,35,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,45,1,-2.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,2,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,53,4,-1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1
1,22,3,-134.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,35,1,-30.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,43,6,-1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,21,1,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,27,18,-1.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,25,0,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,19,0,0.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,31,0,0.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,58,1,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,32,0,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,49,4,-8.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,42,0,-7.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,1,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,27,1,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,31,1,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,29,1,-1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,26,4,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,26,0,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,45,20,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,41,8,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,42,2,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,34,11,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,49,6,-2.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,27,11,-1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,61,15,-10.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,26,2,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,28,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,39,0,-1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1,21,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,20,1,57.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,38,3,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,21,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,54,4,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,67,1,19.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,49,14,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,26,5,-1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,33,6,0.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,44,8,231.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,27,0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,46,5,-1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,39,0,-1.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0
1,23,2,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,44,16,-1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,55,1,-17.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,42,0,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,28,2,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,52,23,-220.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,36,8,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,48,2,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,26,0,-4.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,18,3,-414.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,21,1,-4.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,29,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,2,-36.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1,59,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,28,1,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,28,16,-13.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,59,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,54,0,-1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,47,2,-1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0
1,34,22,-29.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,42,2,-1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,63,0,-1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0
1,63,10,-38.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1
1,22,1,-1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,42,0,-1.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,3,-1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1
1,35,0,-1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
